ID,ADMINIST,CODIGO_PEAJE,DEPARTAMENTO,NOMBRE_PEAJE,VEH_LIGEROS_TAR_DIF,VEH_LIGEROS_AUTOMOVILES,VEH_PESADOS_TAR_DIF,VEH_PESADOS__2E,VEH_PESADOS_3E,VEH_PESADOS_4E,VEH_PESADOS_5E,VEH_PESADOS_6E,VEH_PESADOS_7E,VEH_LIGEROS_TOTAL,VEH_LIGEROS_IMD,VEH_PESADOS_TOTAL,VEH_PESADOS_IMD,VEH_TOTAL,VEH_IMD,ANIO,MES,PERIODO
8327,Concesionado,20PE02PAI1,Piura,Paita,0,91456.0,10880,9722.0,3126.0,1180.0,4384.0,17482.0,31.0,91456,2950.2,46805,1509.8,138261,4460.0,2022,12,202212
8328,Concesionado,18PE36APCL1,Moquegua,Pampa Cuéllar,0,16138.0,0,2249.0,1409.0,721.0,5889.0,4824.0,34.0,16138,520.6,15126,487.9,31264,1008.5,2022,12,202212
8329,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,4205.0,0,974.0,2195.0,384.0,398.0,2733.0,21.0,4205,135.6,6705,216.3,10910,351.9,2022,12,202212
8330,Concesionado,03PE30APPR1,Apurímac,Pampamarca (Chalhuanca),0,1946.0,0,683.0,1736.0,327.0,387.0,2455.0,15.0,1946,62.8,5603,180.7,7549,243.5,2022,12,202212
8331,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,67645.0,0,13540.0,6610.0,2243.0,2343.0,31151.0,160.0,67645,2182.1,56047,1808.0,123692,3990.1,2022,12,202212
8332,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,0,12244.0,0,1617.0,1700.0,594.0,154.0,1994.0,10.0,12244,395.0,6069,195.8,18313,590.7,2022,12,202212
8333,Concesionado,03PE30APRH1,Apurímac,Pichirhua (Casinchihua),0,10347.0,0,1472.0,1618.0,314.0,361.0,2116.0,12.0,10347,333.8,5893,190.1,16240,523.9,2022,12,202212
8334,Concesionado,20PE1NPSA1,Piura,Piura Sullana,32,193161.0,5522,29156.0,18816.0,4815.0,2723.0,21590.0,256.0,193193,6232.0,82878,2673.5,276071,8905.5,2022,12,202212
8335,Concesionado,17PE30CPNN1,Madre de Dios,Planchón,0,16020.0,0,1100.0,587.0,87.0,382.0,1210.0,11.0,16020,516.8,3377,108.9,19397,625.7,2022,12,202212
8336,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucará),0,23220.0,0,3989.0,7052.0,3309.0,543.0,7084.0,98.0,23220,749.0,22075,712.1,45295,1461.1,2022,12,202212
8337,Concesionado,22PE5NBPGO1,San Martín,Pongo,0,28140.0,0,2424.0,2190.0,692.0,155.0,2877.0,9.0,28140,907.7,8347,269.3,36487,1177.0,2022,12,202212
8338,Concesionado,08PE30CQCM1,Cusco,Quincemil,0,13431.0,0,1637.0,1532.0,350.0,206.0,1352.0,84.0,13431,433.3,5161,166.5,18592,599.7,2022,12,202212
8339,Concesionado,12PE3SQLA1,Junín,Quiulla-Concesión,0,91365.0,0,7010.0,9995.0,2773.0,1234.0,11851.0,113.0,91365,2947.3,32976,1063.7,124341,4011.0,2022,12,202212
8340,Concesionado,21PE34BSAN1,Puno,San Antón,3467,12724.0,1992,2022.0,650.0,187.0,350.0,1515.0,13.0,16191,522.3,6729,217.1,22920,739.4,2022,12,202212
8341,Concesionado,21PE34BSGB1,Puno,San Gabán,2448,4522.0,370,534.0,467.0,222.0,301.0,793.0,14.0,6970,224.8,2701,87.1,9671,312.0,2022,12,202212
8342,Concesionado,17PE30CSLZ1,Madre de Dios,San Lorenzo,0,6336.0,0,518.0,193.0,45.0,359.0,516.0,6.0,6336,204.4,1637,52.8,7973,257.2,2022,12,202212
8343,Concesionado,14PE1NISNC1,Lambayeque,San Nicolás,3293,40394.0,0,5743.0,1059.0,115.0,126.0,800.0,43.0,43687,1409.3,7886,254.4,51573,1663.6,2022,12,202212
8344,Concesionado,21PE34ASLA1,Puno,Santa Lucía,115,38328.0,0,7121.0,5057.0,1617.0,1632.0,16420.0,86.0,38443,1240.1,31933,1030.1,70376,2270.2,2022,12,202212
8345,Concesionado,15PE1NASPY1,Lima,Serpentín de Pasamayo,0,1889.0,0,43835.0,24376.0,12264.0,17693.0,81225.0,1143.0,1889,60.9,180536,5823.7,182425,5884.7,2022,12,202212
8346,Concesionado,23PE1STMS1,Tacna,Tomasiri,0,52353.0,0,3633.0,2530.0,577.0,364.0,3021.0,119.0,52353,1688.8,10244,330.5,62597,2019.3,2022,12,202212
8347,Concesionado,04PE34AVYO1,Arequipa,Uchumayo-Concesión,0,143484.0,0,31262.0,14558.0,4857.0,7410.0,47747.0,728.0,143484,4628.5,106562,3437.5,250046,8066.0,2022,12,202212
8348,Concesionado,17PE30CUPO1,Madre de Dios,Unión Progreso,0,12782.0,0,948.0,923.0,396.0,401.0,1275.0,34.0,12782,412.3,3977,128.3,16759,540.6,2022,12,202212
8349,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,26607.0,0,2941.0,2437.0,1060.0,175.0,2637.0,14.0,26607,858.3,9264,298.8,35871,1157.1,2022,12,202212
8350,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,374976.0,0,15989.0,25027.0,1622.0,2.0,16.0,0.0,374976,12096.0,42656,1376.0,417632,13472.0,2022,12,202212
8351,Concesionado,02PE1NVSQ1,Áncash,Vesique (Km402+760),529,102905.0,6974,17356.0,30264.0,8784.0,9637.0,44254.0,547.0,103434,3336.6,117816,3800.5,221250,7137.1,2022,12,202212
8352,Concesionado,13PE1NVIR1,La Libertad,Virú,8098,170714.0,7533,29627.0,30162.0,8272.0,9454.0,38280.0,373.0,178812,5768.1,123701,3990.4,302513,9758.5,2022,12,202212
8353,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,9146.0,0,3988.0,1293.0,373.0,481.0,482.0,5.0,9146,295.0,6622,213.6,15768,508.6,2022,12,202212
8354,No concesionado,10PE3NABO1,Huánuco,Ambo,4256,31011.0,895,4344.0,4325.0,1616.0,1401.0,6821.0,53.0,35267,1137.6,19455,627.6,54722,1765.2,2022,12,202212
8355,No concesionado,04PE1SATI1,Arequipa,Atico,0,9951.0,0,2609.0,3886.0,1532.0,3560.0,10363.0,176.0,9951,321.0,22126,713.7,32077,1034.7,2022,12,202212
8356,No concesionado,21PE3SAYV1,Puno,Ayaviri,2152,16279.0,331,5698.0,1166.0,502.0,525.0,571.0,7.0,18431,594.5,8800,283.9,27231,878.4,2022,12,202212
8357,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,19814.0,0,3680.0,2951.0,1075.0,661.0,4311.0,55.0,19814,639.2,12733,410.7,32547,1049.9,2022,12,202212
8358,No concesionado,02PE3NCTC1,Áncash,Cátac,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2022,12,202212
8359,No concesionado,12PE3SHUO1,Junín,Chacapampa,2615,16514.0,0,3104.0,808.0,90.0,94.0,745.0,12.0,19129,617.1,4853,156.5,23982,773.6,2022,12,202212
8360,No concesionado,12PE22BCHO1,Junín,Chalhuapuquio (El Pedregal),110,29024.0,91,7303.0,3875.0,597.0,324.0,1624.0,25.0,29134,939.8,13839,446.4,42973,1386.2,2022,12,202212
8361,No concesionado,14PE06ACUC1,Lambayeque,Cuculí (Pomalca),1629,17424.0,0,4200.0,1226.0,211.0,936.0,782.0,7.0,19053,614.6,7362,237.5,26415,852.1,2022,12,202212
8362,No concesionado,20PE1NTYL1,Piura,Desvío Talara,0,30521.0,0,8232.0,3669.0,1424.0,1928.0,6447.0,56.0,30521,984.5,21756,701.8,52277,1686.4,2022,12,202212
8363,No concesionado,21PE3SILV1,Puno,Ilave,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2022,12,202212
8364,No concesionado,15PE24LNH1,Lima,Lunahuaná,1417,20965.0,0,2411.0,365.0,27.0,9.0,53.0,5.0,22382,722.0,2870,92.6,25252,814.6,2022,12,202212
8365,No concesionado,14PE1NJMOC1,Lambayeque,Mocce,17638,64388.0,8195,7982.0,4831.0,1637.0,657.0,3981.0,474.0,82026,2646.0,27757,895.4,109783,3541.4,2022,12,202212
8366,No concesionado,11PE1SNZA1,Ica,Nasca,0,41174.0,0,6926.0,7704.0,2231.0,5052.0,15305.0,255.0,41174,1328.2,37473,1208.8,78647,2537.0,2022,12,202212
8367,No concesionado,11PE28APRA1,Ica,Pacra,0,13047.0,0,1859.0,2852.0,837.0,440.0,2465.0,14.0,13047,420.9,8467,273.1,21514,694.0,2022,12,202212
8368,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,16501.0,0,2242.0,1125.0,557.0,787.0,3058.0,50.0,16501,532.3,7819,252.2,24320,784.5,2022,12,202212
8369,No concesionado,04PE1SDPDB1,Arequipa,Punta Bombón,0,12189.0,0,2125.0,830.0,416.0,908.0,3400.0,109.0,12189,393.2,7788,251.2,19977,644.4,2022,12,202212
8370,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,1384.0,0,336.0,506.0,1158.0,1609.0,1370.0,3.0,1384,44.6,4982,160.7,6366,205.4,2022,12,202212
8371,No concesionado,04PE1SDQLC1,Arequipa,Quilca,0,8695.0,0,1748.0,1070.0,457.0,1508.0,2874.0,55.0,8695,280.5,7712,248.8,16407,529.3,2022,12,202212
8372,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2022,12,202212
8373,No concesionado,08PE3SSAY1,Cusco,Saylla,0,12534.0,0,4368.0,895.0,548.0,979.0,820.0,6.0,12534,404.3,7616,245.7,20150,650.0,2022,12,202212
8374,No concesionado,21PE36ASIC1,Puno,Sicuyani,323,2767.0,27,691.0,571.0,1078.0,1486.0,1180.0,1.0,3090,99.7,5034,162.4,8124,262.1,2022,12,202212
8375,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2022,12,202212
8376,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,36059.0,0,5300.0,1502.0,295.0,1220.0,1833.0,2.0,36059,1163.2,10152,327.5,46211,1490.7,2022,12,202212
8377,No concesionado,15PE16TNA1,Lima,Tunán,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2022,12,202212
8378,No concesionado,04PE1SYCA1,Arequipa,Yauca,0,10968.0,0,2742.0,4157.0,1462.0,3394.0,10436.0,165.0,10968,353.8,22356,721.2,33324,1075.0,2022,12,202212
8379,Concesionado,22PE5NACS1,San Martín,Aguas Claras,2009,15872.0,0,2127.0,2439.0,989.0,266.0,3652.0,27.0,17881,576.8,9500,306.5,27381,883.3,2023,1,202301
8380,Concesionado,04PE1SCAM1,Arequipa,Camaná,0,49707.0,0,5539.0,2467.0,1033.0,1878.0,8645.0,88.0,49707,1603.5,19650,633.9,69357,2237.3,2023,1,202301
8381,Concesionado,21PE3SCRO1,Puno,Caracoto,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8382,Concesionado,12PE3NCRA1,Junín,Casaracra-Concesión,68,57272.0,0,12660.0,16394.0,4470.0,1873.0,27430.0,124.0,57340,1849.7,62951,2030.7,120291,3880.4,2023,1,202301
8383,Concesionado,08PE3SCSC1,Cusco,Ccasacancha (Huillque),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8384,Concesionado,13PE1NCMA1,La Libertad,Chicama,8787,224486.0,11579,26588.0,28199.0,7865.0,7931.0,45581.0,832.0,233273,7524.9,128575,4147.6,361848,11672.5,2023,1,202301
8385,Concesionado,15PE1SCLA1,Lima,Chilca,0,683790.0,0,56566.0,26578.0,7878.0,12482.0,65408.0,1550.0,683790,22057.7,170462,5498.8,854252,27556.5,2023,1,202301
8386,Concesionado,20PE1NJCLS1,Piura,Chulucanas,5505,56642.0,3166,9278.0,2866.0,731.0,1034.0,6214.0,870.0,62147,2004.7,24159,779.3,86306,2784.1,2023,1,202301
8387,Concesionado,13PE08CDS1,La Libertad,Ciudad de Dios,13172,29186.0,42,5244.0,4980.0,682.0,460.0,16256.0,114.0,42358,1366.4,27778,896.1,70136,2262.5,2023,1,202301
8388,Concesionado,15PE22CCA1,Lima,Corcona-Concesión,3814,106610.0,2981,18390.0,23280.0,7167.0,2576.0,38500.0,477.0,110424,3562.1,93371,3012.0,203795,6574.0,2023,1,202301
8389,Concesionado,20PE1NCBA1,Piura,Cruce Bayóvar,0,29646.0,0,4912.0,12676.0,2420.0,4046.0,28862.0,322.0,29646,956.3,53238,1717.4,82884,2673.7,2023,1,202301
8390,Concesionado,14PE04BOLS1,Lambayeque,Desvío Olmos,176,26876.0,0,4481.0,6618.0,2929.0,544.0,7074.0,136.0,27052,872.6,21782,702.6,48834,1575.3,2023,1,202301
8391,Concesionado,04PE1SEFS1,Arequipa,El Fiscal,0,20080.0,0,2225.0,1484.0,197.0,793.0,4166.0,209.0,20080,647.7,9074,292.7,29154,940.5,2023,1,202301
8392,Concesionado,15PE1NEPS1,Lima,El Paraíso,0,220729.0,0,36104.0,40143.0,10074.0,13091.0,61806.0,1084.0,220729,7120.3,162302,5235.5,383031,12355.8,2023,1,202301
8393,Concesionado,15PE1NFZA1,Lima,Fortaleza,0,83629.0,0,14357.0,28107.0,7792.0,9417.0,43229.0,676.0,83629,2697.7,103578,3341.2,187207,6038.9,2023,1,202301
8394,Concesionado,02PE1NHUY1,Áncash,Huarmey,0,70333.0,0,12039.0,27127.0,7604.0,8643.0,41520.0,686.0,70333,2268.8,97619,3149.0,167952,5417.8,2023,1,202301
8395,Concesionado,15PE20CHYA,Lima,Huataya,0,18571.0,0,1465.0,159.0,40.0,8.0,4.0,0.0,18571,599.1,1676,54.1,20247,653.1,2023,1,202301
8396,Concesionado,11PE1SICA1,Ica,Ica,0,70310.0,0,15712.0,9246.0,2356.0,5770.0,27230.0,424.0,70310,2268.1,60738,1959.3,131048,4227.4,2023,1,202301
8397,Concesionado,18PE36ILO1,Moquegua,Ilo,0,33296.0,0,2229.0,397.0,121.0,367.0,5146.0,57.0,33296,1074.1,8317,268.3,41613,1342.4,2023,1,202301
8398,Concesionado,11PE1SJAY1,Ica,Jahuay Chincha,0,198748.0,0,36768.0,19554.0,5524.0,10762.0,55452.0,790.0,198748,6411.2,128850,4156.5,327598,10567.7,2023,1,202301
8399,Concesionado,20PE02ALLA1,Piura,Loma Larga Baja,0,13674.0,0,2167.0,531.0,31.0,3.0,20.0,2.0,13674,441.1,2754,88.8,16428,529.9,2023,1,202301
8400,Concesionado,21PE34BMNI1,Puno,Macusani,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8401,Concesionado,11PE30MNA1,Ica,Marcona,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8402,Concesionado,04PE34MRI1,Arequipa,Matarani Concesión,0,86784.0,0,5560.0,2422.0,915.0,1956.0,21112.0,140.0,86784,2799.5,32105,1035.6,118889,3835.1,2023,1,202301
8403,Concesionado,13PE10AMEO1,La Libertad,Menocucho (Quirihuac),9972,74704.0,1848,11556.0,11510.0,1834.0,124.0,1850.0,58.0,84676,2731.5,28780,928.4,113456,3659.9,2023,1,202301
8404,Concesionado,18PE1SMTV1,Moquegua,Montalvo,0,24819.0,0,2683.0,2324.0,524.0,778.0,4138.0,208.0,24819,800.6,10655,343.7,35474,1144.3,2023,1,202301
8405,Concesionado,14PE1NMRE1,Lambayeque,Mórrope,0,45118.0,0,7212.0,13170.0,2702.0,4078.0,19294.0,326.0,45118,1455.4,46782,1509.1,91900,2964.5,2023,1,202301
8406,Concesionado,22PE5NMYB1,San Martín,Moyobamba,156,4566.0,0,940.0,1414.0,348.0,235.0,2642.0,20.0,4722,152.3,5599,180.6,10321,332.9,2023,1,202301
8407,Concesionado,13PE1NPGA1,La Libertad,Pacanguilla,0,106442.0,0,18302.0,22134.0,6331.0,6265.0,30305.0,625.0,106442,3433.6,83962,2708.5,190404,6142.1,2023,1,202301
8408,Concesionado,20PE02PAI1,Piura,Paita,0,100556.0,10515,10256.0,3413.0,1341.0,2795.0,12268.0,33.0,100556,3243.7,40621,1310.4,141177,4554.1,2023,1,202301
8409,Concesionado,18PE36APCL1,Moquegua,Pampa Cuéllar,0,9028.0,0,1054.0,453.0,149.0,652.0,835.0,25.0,9028,291.2,3168,102.2,12196,393.4,2023,1,202301
8410,Concesionado,05PE30APGR1,Ayacucho,Pampa Galera,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8411,Concesionado,03PE30APPR1,Apurímac,Pampamarca (Chalhuanca),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8412,Concesionado,04PE34APTI1,Arequipa,Patahuasi,0,30622.0,0,6295.0,1850.0,756.0,739.0,10640.0,61.0,30622,987.8,20341,656.2,50963,1644.0,2023,1,202301
8413,Concesionado,01PE08CPRS1,Amazonas,Pedro Ruiz,0,12173.0,0,1562.0,1742.0,567.0,149.0,2084.0,24.0,12173,392.7,6128,197.7,18301,590.4,2023,1,202301
8414,Concesionado,03PE30APRH1,Apurímac,Pichirhua (Casinchihua),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8415,Concesionado,20PE1NPSA1,Piura,Piura Sullana,0,189942.0,4658,28508.0,18871.0,4870.0,2599.0,21672.0,272.0,189942,6127.2,81450,2627.4,271392,8754.6,2023,1,202301
8416,Concesionado,17PE30CPNN1,Madre de Dios,Planchón,0,5665.0,0,333.0,226.0,21.0,35.0,212.0,5.0,5665,182.7,832,26.8,6497,209.6,2023,1,202301
8417,Concesionado,06PE3NPPU1,Cajamarca,Pomahuaca (Pucará),0,23900.0,0,3811.0,6523.0,3193.0,542.0,7091.0,56.0,23900,771.0,21216,684.4,45116,1455.4,2023,1,202301
8418,Concesionado,22PE5NBPGO1,San Martín,Pongo,0,25767.0,0,2683.0,2399.0,923.0,192.0,3117.0,32.0,25767,831.2,9346,301.5,35113,1132.7,2023,1,202301
8419,Concesionado,08PE30CQCM1,Cusco,Quincemil,0,4727.0,0,346.0,297.0,87.0,42.0,230.0,20.0,4727,152.5,1022,33.0,5749,185.5,2023,1,202301
8420,Concesionado,12PE3SQLA1,Junín,Quiulla-Concesión,0,86779.0,0,6148.0,9574.0,2746.0,1103.0,10983.0,97.0,86779,2799.3,30651,988.7,117430,3788.1,2023,1,202301
8421,Concesionado,21PE34BSAN1,Puno,San Antón,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8422,Concesionado,21PE34BSGB1,Puno,San Gabán,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8423,Concesionado,17PE30CSLZ1,Madre de Dios,San Lorenzo,0,3918.0,0,272.0,99.0,17.0,35.0,203.0,16.0,3918,126.4,642,20.7,4560,147.1,2023,1,202301
8424,Concesionado,14PE1NISNC1,Lambayeque,San Nicolás,3033,40579.0,0,6198.0,1477.0,422.0,158.0,648.0,59.0,43612,1406.8,8962,289.1,52574,1695.9,2023,1,202301
8425,Concesionado,21PE34ASLA1,Puno,Santa Lucía,43,8786.0,0,1359.0,785.0,244.0,252.0,2170.0,6.0,8829,284.8,4816,155.4,13645,440.2,2023,1,202301
8426,Concesionado,15PE1NASPY1,Lima,Serpentín de Pasamayo,0,1916.0,0,41013.0,21997.0,10742.0,15605.0,75950.0,1112.0,1916,61.8,166419,5368.4,168335,5430.2,2023,1,202301
8427,Concesionado,23PE1STMS1,Tacna,Tomasiri,0,27715.0,0,1954.0,915.0,164.0,180.0,2063.0,72.0,27715,894.0,5348,172.5,33063,1066.5,2023,1,202301
8428,Concesionado,04PE34AVYO1,Arequipa,Uchumayo-Concesión,0,129287.0,0,22867.0,9941.0,2934.0,4960.0,30285.0,554.0,129287,4170.5,71541,2307.8,200828,6478.3,2023,1,202301
8429,Concesionado,17PE30CUPO1,Madre de Dios,Unión Progreso,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8430,Concesionado,01PE5NUTB1,Amazonas,Utcubamba (Bagua),0,25622.0,0,2673.0,2385.0,1098.0,159.0,2544.0,20.0,25622,826.5,8879,286.4,34501,1112.9,2023,1,202301
8431,Concesionado,15PE1NVPY1,Lima,Variante de Pasamayo,0,406117.0,0,15447.0,24304.0,1524.0,6.0,12.0,0.0,406117,13100.5,41293,1332.0,447410,14432.6,2023,1,202301
8432,Concesionado,02PE1NVSQ1,Áncash,Vesique (Km402+760),528,105378.0,6647,16199.0,28245.0,8241.0,8496.0,42017.0,677.0,105906,3416.3,110522,3565.2,216428,6981.5,2023,1,202301
8433,Concesionado,13PE1NVIR1,La Libertad,Virú,7770,160504.0,6652,27410.0,27704.0,7627.0,8391.0,37436.0,497.0,168274,5428.2,115717,3732.8,283991,9161.0,2023,1,202301
8434,No concesionado,08PE3SACS1,Cusco,Aguas Calientes,0,3256.0,0,949.0,228.0,39.0,37.0,65.0,0.0,3256,105.0,1318,42.5,4574,147.5,2023,1,202301
8435,No concesionado,10PE3NABO1,Huánuco,Ambo,4032,29347.0,406,4359.0,3888.0,1451.0,1492.0,6771.0,49.0,33379,1076.7,18416,594.1,51795,1670.8,2023,1,202301
8436,No concesionado,04PE1SATI1,Arequipa,Atico,0,8125.0,0,1814.0,2280.0,970.0,2251.0,7020.0,103.0,8125,262.1,14438,465.7,22563,727.8,2023,1,202301
8437,No concesionado,21PE3SAYV1,Puno,Ayaviri,413,4613.0,80,1527.0,234.0,57.0,66.0,75.0,0.0,5026,162.1,2039,65.8,7065,227.9,2023,1,202301
8438,No concesionado,24PE1NCCS1,Tumbes,Cancas,0,22661.0,0,3655.0,2978.0,957.0,716.0,3960.0,34.0,22661,731.0,12300,396.8,34961,1127.8,2023,1,202301
8439,No concesionado,02PE3NCTC1,Áncash,Cátac,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8440,No concesionado,12PE3SHUO1,Junín,Chacapampa,1849,13186.0,0,2868.0,712.0,92.0,70.0,684.0,8.0,15035,485.0,4434,143.0,19469,628.0,2023,1,202301
8441,No concesionado,12PE22BCHO1,Junín,Chalhuapuquio (El Pedregal),109,25500.0,0,7088.0,3648.0,494.0,311.0,1479.0,15.0,25609,826.1,13035,420.5,38644,1246.6,2023,1,202301
8442,No concesionado,14PE06ACUC1,Lambayeque,Cuculí (Pomalca),1243,17784.0,0,4348.0,1368.0,212.0,1047.0,712.0,8.0,19027,613.8,7695,248.2,26722,862.0,2023,1,202301
8443,No concesionado,20PE1NTYL1,Piura,Desvío Talara,0,34029.0,0,8009.0,3699.0,1291.0,1753.0,5928.0,45.0,34029,1097.7,20725,668.5,54754,1766.3,2023,1,202301
8444,No concesionado,21PE3SILV1,Puno,Ilave,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8445,No concesionado,15PE24LNH1,Lima,Lunahuaná,1538,21157.0,0,2062.0,240.0,41.0,4.0,41.0,7.0,22695,732.1,2395,77.3,25090,809.4,2023,1,202301
8446,No concesionado,14PE1NJMOC1,Lambayeque,Mocce,16470,64251.0,7725,7435.0,4830.0,1634.0,610.0,4309.0,446.0,80721,2603.9,26989,870.6,107710,3474.5,2023,1,202301
8447,No concesionado,11PE1SNZA1,Ica,Nasca,0,34075.0,0,4931.0,4634.0,1435.0,3097.0,9639.0,179.0,34075,1099.2,23915,771.5,57990,1870.6,2023,1,202301
8448,No concesionado,11PE28APRA1,Ica,Pacra,0,11082.0,0,1542.0,2071.0,668.0,340.0,1841.0,28.0,11082,357.5,6490,209.4,17572,566.8,2023,1,202301
8449,No concesionado,23PE1SDPRO1,Tacna,Pozo Redondo,0,14819.0,0,2060.0,961.0,438.0,630.0,2791.0,66.0,14819,478.0,6946,224.1,21765,702.1,2023,1,202301
8450,No concesionado,04PE1SDPDB1,Arequipa,Punta Bombón,0,10812.0,0,1707.0,728.0,269.0,741.0,2873.0,91.0,10812,348.8,6409,206.7,17221,555.5,2023,1,202301
8451,No concesionado,21PE36APDA1,Puno,Punta Perdida,0,683.0,0,120.0,113.0,153.0,272.0,231.0,0.0,683,22.0,889,28.7,1572,50.7,2023,1,202301
8452,No concesionado,04PE1SDQLC1,Arequipa,Quilca,0,14463.0,0,2362.0,1373.0,545.0,1417.0,3695.0,58.0,14463,466.5,9450,304.8,23913,771.4,2023,1,202301
8453,No concesionado,08PE28ARUM1,Ayacucho,Rumichaca,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8454,No concesionado,08PE3SSAY1,Cusco,Saylla,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8455,No concesionado,21PE36ASIC1,Puno,Sicuyani,51,483.0,0,114.0,69.0,119.0,170.0,132.0,0.0,534,17.2,604,19.5,1138,36.7,2023,1,202301
8456,No concesionado,05PE28ASOC1,Ayacucho,Socos,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8457,No concesionado,20PE1NLTGD1,Piura,Tambogrande,0,34646.0,0,5788.0,1492.0,249.0,1073.0,1784.0,2.0,34646,1117.6,10388,335.1,45034,1452.7,2023,1,202301
8458,No concesionado,15PE16TNA1,Lima,Tunán,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,1,202301
8459,No concesionado,04PE1SYCA1,Arequipa,Yauca,2,10081.0,0,2217.0,2670.0,1004.0,2185.0,7409.0,101.0,10083,325.3,15586,502.8,25669,828.0,2023,1,202301
8460,Concesionado,22PE5NACS1,San Martín,Aguas Claras,2094,16244.0,0,2347.0,2740.0,1065.0,262.0,3657.0,9.0,18338,654.9,10080,360.0,28418,1014.9,2023,2,202302
8461,Concesionado,04PE1SCAM1,Arequipa,Camaná,0,91565.0,0,8692.0,6113.0,2443.0,3845.0,19361.0,288.0,91565,3270.2,40742,1455.1,132307,4725.2,2023,2,202302
8462,Concesionado,21PE3SCRO1,Puno,Caracoto,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,2,202302
8463,Concesionado,12PE3NCRA1,Junín,Casaracra-Concesión,38,50596.0,0,12531.0,16043.0,4424.0,1577.0,24515.0,95.0,50634,1808.4,59185,2113.8,109819,3922.1,2023,2,202302
8464,Concesionado,08PE3SCSC1,Cusco,Ccasacancha (Huillque),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2023,2,202302
8465,Concesionado,13PE1NCMA1,La Libertad,Chicama,7721,223398.0,9866,23403.0,29963.0,8167.0,6819.0,41258.0,840.0,231119,8254.2,120316,4297.0,351435,12551.2,2023,2,202302
8466,Concesionado,15PE1SCLA1,Lima,Chilca,0,734814.0,0,61866.0,33732.0,9216.0,15252.0,78716.0,1744.0,734814,26243.4,200526,7161.6,935340,33405.0,2023,2,202302
